predictor_one	predictor_two	average_corr_one	average_corr_two	raw_permutation_p	fdr_corrected_p
L_DLPFC_T1	R_DLPFC_T1	0.10322777223884268	0.10322777223884268	0.5	0.5
L_DLPFC_T1	L_SMA_T1	0.10322777223884268	0.10277040806617739	0.4701114701721394	0.5
L_DLPFC_T1	L_PTL_T1	0.10322777223884268	0.133406579214172	4.58414510793313e-05	0.0001485667874998263
L_DLPFC_T1	L_IFGorb_T1	0.10322777223884268	0.10322777223884268	0.5	0.5
L_DLPFC_T1	R_IFGorb_T1	0.10322777223884268	0.10277040806617739	0.4701114701721394	0.5
R_DLPFC_T1	L_SMA_T1	0.10322777223884268	0.10277040806617739	0.4701114701721394	0.5
R_DLPFC_T1	L_PTL_T1	0.10322777223884268	0.133406579214172	4.58414510793313e-05	0.0001485667874998263
R_DLPFC_T1	L_IFGorb_T1	0.10322777223884268	0.10322777223884268	0.5	0.5
R_DLPFC_T1	R_IFGorb_T1	0.10322777223884268	0.10277040806617739	0.4701114701721394	0.5
L_SMA_T1	L_PTL_T1	0.10277040806617739	0.133406579214172	0.0001230472542823442	0.00032857673396274325
L_SMA_T1	L_IFGorb_T1	0.10277040806617739	0.10322777223884268	0.4701114701721394	0.5
L_SMA_T1	R_IFGorb_T1	0.10277040806617739	0.10277040806617739	0.5	0.5
L_PTL_T1	L_IFGorb_T1	0.133406579214172	0.10322777223884268	4.58414510793313e-05	0.0001485667874998263
L_PTL_T1	R_IFGorb_T1	0.133406579214172	0.10277040806617739	0.0001230472542823442	0.00032857673396274325
L_IFGorb_T1	R_IFGorb_T1	0.10322777223884268	0.10277040806617739	0.4701114701721394	0.5
