predictor_one	predictor_two	average_corr_one	average_corr_two	raw_permutation_p	fdr_corrected_p
L_DLPFC_T2	R_DLPFC_T2	0.15357482650127027	0.15357482650127027	0.5	0.5
L_DLPFC_T2	L_SMA_T2	0.15357482650127027	0.1619578393792432	0.11106440129214991	0.2782836341778779
L_DLPFC_T2	L_PTL_T2	0.15357482650127027	0.17513377267162766	0.0058091445659736105	0.08520078696761296
L_DLPFC_T2	L_IFGorb_T2	0.15357482650127027	0.15357482650127027	0.5	0.5
L_DLPFC_T2	R_IFGorb_T2	0.15357482650127027	0.1619578393792432	0.11106440129214991	0.2782836341778779
R_DLPFC_T2	L_SMA_T2	0.15357482650127027	0.1619578393792432	0.11106440129214991	0.2782836341778779
R_DLPFC_T2	L_PTL_T2	0.15357482650127027	0.17513377267162766	0.0058091445659736105	0.08520078696761296
R_DLPFC_T2	L_IFGorb_T2	0.15357482650127027	0.15357482650127027	0.5	0.5
R_DLPFC_T2	R_IFGorb_T2	0.15357482650127027	0.1619578393792432	0.11106440129214991	0.2782836341778779
L_SMA_T2	L_PTL_T2	0.1619578393792432	0.17513377267162766	0.08196748288896866	0.2782836341778779
L_SMA_T2	L_IFGorb_T2	0.1619578393792432	0.15357482650127027	0.11106440129214991	0.2782836341778779
L_SMA_T2	R_IFGorb_T2	0.1619578393792432	0.1619578393792432	0.5	0.5
L_PTL_T2	L_IFGorb_T2	0.17513377267162766	0.15357482650127027	0.0058091445659736105	0.08520078696761296
L_PTL_T2	R_IFGorb_T2	0.17513377267162766	0.1619578393792432	0.08196748288896866	0.2782836341778779
L_IFGorb_T2	R_IFGorb_T2	0.15357482650127027	0.1619578393792432	0.11106440129214991	0.2782836341778779
