predictor_one	predictor_two	average_corr_one	average_corr_two	raw_permutation_p	fdr_corrected_p
L_DLPFC_T2	R_DLPFC_T2	0.1111337513682238	0.12102667977603516	0.03728151789367775	0.082940904976946
L_DLPFC_T2	L_SMA_T2	0.1111337513682238	0.12102667977603516	0.03728151789367775	0.082940904976946
L_DLPFC_T2	L_PTL_T2	0.1111337513682238	0.1111337513682238	0.5	0.5
L_DLPFC_T2	L_IFGorb_T2	0.1111337513682238	0.1111337513682238	0.5	0.5
L_DLPFC_T2	R_IFGorb_T2	0.1111337513682238	0.12102667977603516	0.03728151789367775	0.082940904976946
R_DLPFC_T2	L_SMA_T2	0.12102667977603516	0.12102667977603516	0.5	0.5
R_DLPFC_T2	L_PTL_T2	0.12102667977603516	0.1111337513682238	0.03728151789367775	0.082940904976946
R_DLPFC_T2	L_IFGorb_T2	0.12102667977603516	0.1111337513682238	0.03728151789367775	0.082940904976946
R_DLPFC_T2	R_IFGorb_T2	0.12102667977603516	0.12102667977603516	0.5	0.5
L_SMA_T2	L_PTL_T2	0.12102667977603516	0.1111337513682238	0.03728151789367775	0.082940904976946
L_SMA_T2	L_IFGorb_T2	0.12102667977603516	0.1111337513682238	0.03728151789367775	0.082940904976946
L_SMA_T2	R_IFGorb_T2	0.12102667977603516	0.12102667977603516	0.5	0.5
L_PTL_T2	L_IFGorb_T2	0.1111337513682238	0.1111337513682238	0.5	0.5
L_PTL_T2	R_IFGorb_T2	0.1111337513682238	0.12102667977603516	0.03728151789367775	0.082940904976946
L_IFGorb_T2	R_IFGorb_T2	0.1111337513682238	0.12102667977603516	0.03728151789367775	0.082940904976946
