predictor_one	predictor_two	average_corr_one	average_corr_two	raw_permutation_p	fdr_corrected_p
L_DLPFC_T2	R_DLPFC_T2	0.10311072825266976	0.10311072825266976	1.0	1.0
L_DLPFC_T2	L_SMA_T2	0.10311072825266976	0.05845332883479659	0.000999000999000999	0.0018470418470418473
L_DLPFC_T2	L_PTL_T2	0.10311072825266976	0.0630520600294975	0.000999000999000999	0.0018470418470418473
L_DLPFC_T2	L_IFGorb_T2	0.10311072825266976	0.03830814999780841	0.000999000999000999	0.0018470418470418473
L_DLPFC_T2	R_IFGorb_T2	0.10311072825266976	0.10311072825266976	1.0	1.0
R_DLPFC_T2	L_SMA_T2	0.10311072825266976	0.05845332883479659	0.000999000999000999	0.0018470418470418473
R_DLPFC_T2	L_PTL_T2	0.10311072825266976	0.0630520600294975	0.000999000999000999	0.0018470418470418473
R_DLPFC_T2	L_IFGorb_T2	0.10311072825266976	0.03830814999780841	0.000999000999000999	0.0018470418470418473
R_DLPFC_T2	R_IFGorb_T2	0.10311072825266976	0.10311072825266976	1.0	1.0
L_SMA_T2	L_PTL_T2	0.05845332883479659	0.0630520600294975	0.4975024975024975	0.6570191713048856
L_SMA_T2	L_IFGorb_T2	0.05845332883479659	0.03830814999780841	0.004995004995004995	0.008245722531436817
L_SMA_T2	R_IFGorb_T2	0.05845332883479659	0.10311072825266976	0.000999000999000999	0.0018470418470418473
L_PTL_T2	L_IFGorb_T2	0.0630520600294975	0.03830814999780841	0.000999000999000999	0.0018470418470418473
L_PTL_T2	R_IFGorb_T2	0.0630520600294975	0.10311072825266976	0.000999000999000999	0.0018470418470418473
L_IFGorb_T2	R_IFGorb_T2	0.03830814999780841	0.10311072825266976	0.000999000999000999	0.0018470418470418473
