predictor_one	predictor_two	average_corr_one	average_corr_two	raw_permutation_p	fdr_corrected_p
L_DLPFC_T1	R_DLPFC_T1	0.1691964328107763	0.16292353291159087	0.19576581531219384	0.34001431080538924
L_DLPFC_T1	L_SMA_T1	0.1691964328107763	0.16292353291159087	0.19576581531219384	0.34001431080538924
L_DLPFC_T1	L_PTL_T1	0.1691964328107763	0.1691964328107763	0.5	0.5
L_DLPFC_T1	L_IFGorb_T1	0.1691964328107763	0.1691964328107763	0.5	0.5
L_DLPFC_T1	R_IFGorb_T1	0.1691964328107763	0.16292353291159087	0.19576581531219384	0.34001431080538924
R_DLPFC_T1	L_SMA_T1	0.16292353291159087	0.16292353291159087	0.5	0.5
R_DLPFC_T1	L_PTL_T1	0.16292353291159087	0.1691964328107763	0.19576581531219384	0.34001431080538924
R_DLPFC_T1	L_IFGorb_T1	0.16292353291159087	0.1691964328107763	0.19576581531219384	0.34001431080538924
R_DLPFC_T1	R_IFGorb_T1	0.16292353291159087	0.16292353291159087	0.5	0.5
L_SMA_T1	L_PTL_T1	0.16292353291159087	0.1691964328107763	0.19576581531219384	0.34001431080538924
L_SMA_T1	L_IFGorb_T1	0.16292353291159087	0.1691964328107763	0.19576581531219384	0.34001431080538924
L_SMA_T1	R_IFGorb_T1	0.16292353291159087	0.16292353291159087	0.5	0.5
L_PTL_T1	L_IFGorb_T1	0.1691964328107763	0.1691964328107763	0.5	0.5
L_PTL_T1	R_IFGorb_T1	0.1691964328107763	0.16292353291159087	0.19576581531219384	0.34001431080538924
L_IFGorb_T1	R_IFGorb_T1	0.1691964328107763	0.16292353291159087	0.19576581531219384	0.34001431080538924
