predictor_one	predictor_two	average_corr_one	average_corr_two	raw_permutation_p	fdr_corrected_p
L_DLPFC_T2	R_DLPFC_T2	0.15934532649780483	0.2095948128218137	7.732858756460271e-16	1.0257138109032167e-14
L_DLPFC_T2	L_SMA_T2	0.15934532649780483	0.2095948128218137	7.732858756460271e-16	1.0257138109032167e-14
L_DLPFC_T2	L_PTL_T2	0.15934532649780483	0.15934532649780483	0.5	0.5
L_DLPFC_T2	L_IFGorb_T2	0.15934532649780483	0.15934532649780483	0.5	0.5
L_DLPFC_T2	R_IFGorb_T2	0.15934532649780483	0.2095948128218137	7.732858756460271e-16	1.0257138109032167e-14
R_DLPFC_T2	L_SMA_T2	0.2095948128218137	0.2095948128218137	0.5	0.5
R_DLPFC_T2	L_PTL_T2	0.2095948128218137	0.15934532649780483	7.732858756460271e-16	1.0257138109032167e-14
R_DLPFC_T2	L_IFGorb_T2	0.2095948128218137	0.15934532649780483	7.732858756460271e-16	1.0257138109032167e-14
R_DLPFC_T2	R_IFGorb_T2	0.2095948128218137	0.2095948128218137	0.5	0.5
L_SMA_T2	L_PTL_T2	0.2095948128218137	0.15934532649780483	7.732858756460271e-16	1.0257138109032167e-14
L_SMA_T2	L_IFGorb_T2	0.2095948128218137	0.15934532649780483	7.732858756460271e-16	1.0257138109032167e-14
L_SMA_T2	R_IFGorb_T2	0.2095948128218137	0.2095948128218137	0.5	0.5
L_PTL_T2	L_IFGorb_T2	0.15934532649780483	0.15934532649780483	0.5	0.5
L_PTL_T2	R_IFGorb_T2	0.15934532649780483	0.2095948128218137	7.732858756460271e-16	1.0257138109032167e-14
L_IFGorb_T2	R_IFGorb_T2	0.15934532649780483	0.2095948128218137	7.732858756460271e-16	1.0257138109032167e-14
