predictor_one	predictor_two	average_corr_one	average_corr_two	raw_permutation_p	fdr_corrected_p
L_DLPFC_T2	R_DLPFC_T2	0.12874729560824666	0.12874729560824666	1.0	1.0
L_DLPFC_T2	L_SMA_T2	0.12874729560824666	0.09036975979399674	0.000999000999000999	0.0018470418470418473
L_DLPFC_T2	L_PTL_T2	0.12874729560824666	0.134098666143898	0.18281718281718282	0.25435434131086304
L_DLPFC_T2	L_IFGorb_T2	0.12874729560824666	0.12325564285679821	0.16983016983016982	0.23868023868023866
L_DLPFC_T2	R_IFGorb_T2	0.12874729560824666	0.12874729560824666	1.0	1.0
R_DLPFC_T2	L_SMA_T2	0.12874729560824666	0.09036975979399674	0.000999000999000999	0.0018470418470418473
R_DLPFC_T2	L_PTL_T2	0.12874729560824666	0.134098666143898	0.18081918081918083	0.25241872221737993
R_DLPFC_T2	L_IFGorb_T2	0.12874729560824666	0.12325564285679821	0.14985014985014986	0.21348514499199434
R_DLPFC_T2	R_IFGorb_T2	0.12874729560824666	0.12874729560824666	1.0	1.0
L_SMA_T2	L_PTL_T2	0.09036975979399674	0.134098666143898	0.000999000999000999	0.0018470418470418473
L_SMA_T2	L_IFGorb_T2	0.09036975979399674	0.12325564285679821	0.000999000999000999	0.0018470418470418473
L_SMA_T2	R_IFGorb_T2	0.09036975979399674	0.12874729560824666	0.000999000999000999	0.0018470418470418473
L_PTL_T2	L_IFGorb_T2	0.134098666143898	0.12325564285679821	0.006993006993006993	0.011363636363636362
L_PTL_T2	R_IFGorb_T2	0.134098666143898	0.12874729560824666	0.1978021978021978	0.27157001414427157
L_IFGorb_T2	R_IFGorb_T2	0.12325564285679821	0.12874729560824666	0.16783216783216784	0.2366718027734977
