predictor_one	predictor_two	average_corr_one	average_corr_two	raw_permutation_p	fdr_corrected_p
L_DLPFC_T2	R_DLPFC_T2	0.11861076241528706	0.11861076241528706	0.5	0.5
L_DLPFC_T2	L_SMA_T2	0.11861076241528706	0.1272423763059133	0.08681569626658125	0.2562463293029737
L_DLPFC_T2	L_PTL_T2	0.11861076241528706	0.09971203792061178	0.00796487766861366	0.05205616476272499
L_DLPFC_T2	L_IFGorb_T2	0.11861076241528706	0.11861076241528706	0.5	0.5
L_DLPFC_T2	R_IFGorb_T2	0.11861076241528706	0.1272423763059133	0.08681569626658125	0.2562463293029737
R_DLPFC_T2	L_SMA_T2	0.11861076241528706	0.1272423763059133	0.08681569626658125	0.2562463293029737
R_DLPFC_T2	L_PTL_T2	0.11861076241528706	0.09971203792061178	0.00796487766861366	0.05205616476272499
R_DLPFC_T2	L_IFGorb_T2	0.11861076241528706	0.11861076241528706	0.5	0.5
R_DLPFC_T2	R_IFGorb_T2	0.11861076241528706	0.1272423763059133	0.08681569626658125	0.2562463293029737
L_SMA_T2	L_PTL_T2	0.1272423763059133	0.09971203792061178	0.0005377279700172163	0.005163242206400803
L_SMA_T2	L_IFGorb_T2	0.1272423763059133	0.11861076241528706	0.08681569626658125	0.2562463293029737
L_SMA_T2	R_IFGorb_T2	0.1272423763059133	0.1272423763059133	0.5	0.5
L_PTL_T2	L_IFGorb_T2	0.09971203792061178	0.11861076241528706	0.00796487766861366	0.05205616476272499
L_PTL_T2	R_IFGorb_T2	0.09971203792061178	0.1272423763059133	0.0005377279700172163	0.005163242206400803
L_IFGorb_T2	R_IFGorb_T2	0.11861076241528706	0.1272423763059133	0.08681569626658125	0.2562463293029737
