predictor_one	predictor_two	average_corr_one	average_corr_two	raw_permutation_p	fdr_corrected_p
L_DLPFC_T1	R_DLPFC_T1	0.17221987087787105	0.202418177967751	0.000999000999000999	0.004212841422143748
L_DLPFC_T1	L_SMA_T1	0.17221987087787105	0.202418177967751	0.000999000999000999	0.004212841422143748
L_DLPFC_T1	L_PTL_T1	0.17221987087787105	0.17221987087787105	1.0	1.0
L_DLPFC_T1	L_IFGorb_T1	0.17221987087787105	0.17221987087787105	1.0	1.0
L_DLPFC_T1	R_IFGorb_T1	0.17221987087787105	0.202418177967751	0.000999000999000999	0.004212841422143748
R_DLPFC_T1	L_SMA_T1	0.202418177967751	0.202418177967751	1.0	1.0
R_DLPFC_T1	L_PTL_T1	0.202418177967751	0.17221987087787105	0.000999000999000999	0.004212841422143748
R_DLPFC_T1	L_IFGorb_T1	0.202418177967751	0.17221987087787105	0.000999000999000999	0.004212841422143748
R_DLPFC_T1	R_IFGorb_T1	0.202418177967751	0.202418177967751	1.0	1.0
L_SMA_T1	L_PTL_T1	0.202418177967751	0.17221987087787105	0.000999000999000999	0.004212841422143748
L_SMA_T1	L_IFGorb_T1	0.202418177967751	0.17221987087787105	0.000999000999000999	0.004212841422143748
L_SMA_T1	R_IFGorb_T1	0.202418177967751	0.202418177967751	1.0	1.0
L_PTL_T1	L_IFGorb_T1	0.17221987087787105	0.17221987087787105	1.0	1.0
L_PTL_T1	R_IFGorb_T1	0.17221987087787105	0.202418177967751	0.000999000999000999	0.004212841422143748
L_IFGorb_T1	R_IFGorb_T1	0.17221987087787105	0.202418177967751	0.000999000999000999	0.004212841422143748
