predictor_one	predictor_two	average_corr_one	average_corr_two	raw_permutation_p	fdr_corrected_p
L_DLPFC_T1	R_DLPFC_T1	0.05036243176474346	0.05036243176474346	1.0	1.0
L_DLPFC_T1	L_SMA_T1	0.05036243176474346	0.06687551171039113	0.000999000999000999	0.0018470418470418473
L_DLPFC_T1	L_PTL_T1	0.05036243176474346	0.07224247284316405	0.000999000999000999	0.0018470418470418473
L_DLPFC_T1	L_IFGorb_T1	0.05036243176474346	0.06381465252372692	0.000999000999000999	0.0018470418470418473
L_DLPFC_T1	R_IFGorb_T1	0.05036243176474346	0.05036243176474346	1.0	1.0
R_DLPFC_T1	L_SMA_T1	0.05036243176474346	0.06687551171039113	0.000999000999000999	0.0018470418470418473
R_DLPFC_T1	L_PTL_T1	0.05036243176474346	0.07224247284316405	0.000999000999000999	0.0018470418470418473
R_DLPFC_T1	L_IFGorb_T1	0.05036243176474346	0.06381465252372692	0.000999000999000999	0.0018470418470418473
R_DLPFC_T1	R_IFGorb_T1	0.05036243176474346	0.05036243176474346	1.0	1.0
L_SMA_T1	L_PTL_T1	0.06687551171039113	0.07224247284316405	0.017982017982017984	0.02844303984988396
L_SMA_T1	L_IFGorb_T1	0.06687551171039113	0.06381465252372692	0.15784215784215785	0.22410354150968487
L_SMA_T1	R_IFGorb_T1	0.06687551171039113	0.05036243176474346	0.000999000999000999	0.0018470418470418473
L_PTL_T1	L_IFGorb_T1	0.07224247284316405	0.06381465252372692	0.000999000999000999	0.0018470418470418473
L_PTL_T1	R_IFGorb_T1	0.07224247284316405	0.05036243176474346	0.000999000999000999	0.0018470418470418473
L_IFGorb_T1	R_IFGorb_T1	0.06381465252372692	0.05036243176474346	0.000999000999000999	0.0018470418470418473
