predictor_one	predictor_two	average_corr_one	average_corr_two	raw_permutation_p	fdr_corrected_p
L_DLPFC_T1	R_DLPFC_T1	0.214372031364612	0.23131335576307188	0.009451657004667791	0.02149992307655201
L_DLPFC_T1	L_SMA_T1	0.214372031364612	0.23131335576307188	0.009451657004667791	0.02149992307655201
L_DLPFC_T1	L_PTL_T1	0.214372031364612	0.214372031364612	0.5	0.5
L_DLPFC_T1	L_IFGorb_T1	0.214372031364612	0.214372031364612	0.5	0.5
L_DLPFC_T1	R_IFGorb_T1	0.214372031364612	0.23131335576307188	0.009451657004667791	0.02149992307655201
R_DLPFC_T1	L_SMA_T1	0.23131335576307188	0.23131335576307188	0.5	0.5
R_DLPFC_T1	L_PTL_T1	0.23131335576307188	0.214372031364612	0.009451657004667791	0.02149992307655201
R_DLPFC_T1	L_IFGorb_T1	0.23131335576307188	0.214372031364612	0.009451657004667791	0.02149992307655201
R_DLPFC_T1	R_IFGorb_T1	0.23131335576307188	0.23131335576307188	0.5	0.5
L_SMA_T1	L_PTL_T1	0.23131335576307188	0.214372031364612	0.009451657004667791	0.02149992307655201
L_SMA_T1	L_IFGorb_T1	0.23131335576307188	0.214372031364612	0.009451657004667791	0.02149992307655201
L_SMA_T1	R_IFGorb_T1	0.23131335576307188	0.23131335576307188	0.5	0.5
L_PTL_T1	L_IFGorb_T1	0.214372031364612	0.214372031364612	0.5	0.5
L_PTL_T1	R_IFGorb_T1	0.214372031364612	0.23131335576307188	0.009451657004667791	0.02149992307655201
L_IFGorb_T1	R_IFGorb_T1	0.214372031364612	0.23131335576307188	0.009451657004667791	0.02149992307655201
